"","factor_list","n","cv","co-efficients","p-values","RMSE","RSS","adjR","model_p_sign"
"4079","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 9","0.00799704655089183, 0.0148864822657026, 0.242003366154402, 0.000559370549678315, 0.327544657982459, -4.00718509159711, 0.00729044801524917","0.270511105925777, 5.60148481089108e-05, 0.000946670602857913, 0.313817745453337, 0.0124990442165884, 0.159955470640618, 0.00562208747750493","0.0108796347008926","0.00964808401499521","0.63519418475168","4.26208813171728e-11"
"4080","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_POPTHM xYield_TB3MS","7","cv 10","0.00319650833360313, 0.0141480126272743, 0.192190391089322, -0.000958832305939416, 0.372017012321083, -1.71821094479465, 0.00725608049477371","0.707487841187612, 0.000989651010415275, 0.015935361096292, 0.366607132938917, 0.00279948142866527, 0.5861163333899, 0.0204095733289123","0.0116311270861058","0.0108878868472952","0.575539274407203","1.87059006762789e-09"
"4081","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 1","0.0129326233056959, -0.0157145344695928, -0.0204724380287691, 0.0249098051766247, 0.572961284773176, 0.00729527630022799, 0.0734761577265225","2.09004231725647e-08, 3.63463699793944e-05, 4.39705624136309e-07, 0.121083028485152, 1.16583175011775e-09, 0.00258881277026766, 0.00851717473096334","0.00968387763517127","0.00709684290541563","0.74120581179904","7.27244029251554e-15"
"4082","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 2","0.0136397311210621, -0.0173153546393474, -0.0200859060362832, 0.0285637058534337, 0.648404980696327, 0.00608183070339921, 0.0260282150489605","7.24162371530716e-08, 7.28126148730028e-06, 1.55594976515046e-06, 0.103146069347686, 2.15470578740504e-10, 0.101543046587765, 0.357991475767461","0.0103579340740714","0.00860342405073099","0.652564786875245","1.25178488479175e-11"
"4083","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 3","0.0135910056508414, -0.0211758009972729, -0.0161882505556093, 0.0187972578054797, 0.510949623581782, 0.00862991221260082, 0.00589116655476483","8.09772193477167e-09, 2.09137273582941e-08, 2.04462200847868e-05, 0.203815852492064, 8.78397415214592e-07, 0.000178428933112807, 0.807458784227878","0.00943445021340386","0.00728593247029793","0.633176257590083","4.89441192947517e-11"
"4084","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 4","0.0128683416863439, -0.0175743920232876, -0.0181868503113548, 0.0215179645971169, 0.683371859005759, 0.0102585556839911, 0.0332601085183093","2.89107016503832e-08, 3.63261090168023e-06, 4.02851536024241e-07, 0.134180103161002, 6.98226459113526e-11, 0.0166239315669481, 0.167137363683178","0.00886939848475068","0.00612276886459058","0.706930131590477","1.70760274613724e-13"
"4085","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 5","0.00940162646641533, -0.0176217552943452, -0.0135422063343735, 0.00375143817801885, 0.618322887569956, 0.00830451673357066, 0.0563457525082961","1.46586310040863e-05, 9.74896702762594e-06, 0.000131757395640401, 0.812644171645604, 5.90084728099188e-11, 0.000509927687432754, 0.0095236328903567","0.00970732890109707","0.00765135212707648","0.722476880650902","4.28918153940202e-14"
"4086","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 6","0.0121442563689913, -0.0134129006052615, -0.0179973592383802, 0.0131179332233952, 0.545344479236018, 0.00742692902362487, 0.0634395541654186","1.49502087662167e-08, 1.53030118775501e-05, 5.86251265776645e-08, 0.345003548860642, 9.22359839742589e-12, 0.000143853866230211, 0.00149276197720014","0.00792430988505461","0.00506265209779931","0.748122090845314","3.65135917348203e-15"
"4087","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 7","0.012124586848481, -0.0143062538245442, -0.0173516213691348, 0.0103375766992087, 0.586855493003895, 0.00827540062855174, 0.0303431045849265","8.57429897083322e-07, 2.49849415784986e-05, 1.3226387475929e-05, 0.475742553752155, 1.48955340345099e-09, 0.000439546279681874, 0.257553780190556","0.00909524336032254","0.00689402614439239","0.641720885212504","2.70947102842391e-11"
"4088","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 8","0.0149058002310705, -0.0158766400635042, -0.0183293969340166, 0.0129219413952294, 0.505070443629589, 0.00609038308299584, 0.018359276113225","1.00144317960071e-11, 6.2283255650034e-07, 1.52296653860427e-07, 0.266750326052329, 1.48127871884641e-08, 0.0454244982054271, 0.447664518013215","0.00836622672895706","0.00551358940516963","0.606354208005361","2.86178373303172e-10"
"4089","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 9","0.0124839865291616, -0.0126477227279777, -0.0165889987594906, 0.0380404462900106, 0.610556982431523, 0.00743911534980211, 0.0263168201709013","3.99538279876047e-08, 0.000390523268581637, 7.34586107500276e-07, 0.0276913947968832, 3.08478693358803e-12, 0.000592063273561165, 0.207788936712918","0.00889519735127878","0.00712312192646301","0.735250097061053","1.29666106301301e-14"
"4090","Q3 Q4 xYield_GS10 xYield_NYXRSA xYield_TB3MS xYield_UMCSENT","7","cv 10","0.014418893061099, -0.0223762592814387, -0.0217259334755024, 0.018114918285341, 0.595478037126913, 0.00566335617823308, 0.00102129839379374","2.61720332929851e-09, 8.56230520803587e-10, 2.90348934696089e-08, 0.144931507763553, 4.45208219934057e-10, 0.200204355956691, 0.965955333080909","0.00898518558610306","0.00625732953986605","0.738169523234735","9.78255609159794e-15"
"4091","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 1","0.00164990646154726, 0.0154349914230664, 0.228540645016332, 3.34592033986749e-05, 0.137173169603461, 0.160685917339109, 0.00121302217151189","0.502720854171089, 0.000223988948709835, 0.0264086489869676, 0.95316458616177, 0.230188881372953, 0.331048684885634, 0.00804989798446226","0.0110258316917148","0.0114122721367709","0.559232211362081","4.7661242443385e-09"
"4092","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 2","-0.00858308682742289, 0.0252950404941138, 0.388288944158897, -0.000560169652281953, 0.251989757250158, 0.235532821926535, 0.000988148848507324","0.000381974839348517, 2.82441176625058e-09, 6.5471750403752e-05, 0.510051989118677, 0.00410675843659591, 0.0329560691963321, 0.319362844729178","0.00999744622668799","0.00850815074717002","0.688949269893532","7.7005022357745e-13"
"4093","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 3","-0.00611942992897375, 0.0199407239025736, 0.262651342350042, 0.000347557740260406, 0.287261850818446, 0.367013641696585, 0.000734698619676361","0.00362167858913452, 5.97606605057251e-07, 0.00101099803572582, 0.133415073366756, 0.00261788109936973, 0.00622940423389486, 0.464010752125172","0.010267140451287","0.0192998013675842","0.715444846515635","8.09031165862802e-14"
"4094","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 4","-0.00175714784573692, 0.0140671677838718, 0.245460803382306, 0.000635967580135125, 0.131348078775334, 0.347542491557726, 0.00120897548348414","0.399122439226139, 0.00019778309725696, 0.00172630519366459, 0.202252378636512, 0.0936153985177878, 0.00369800435734388, 0.173689604158556","0.0094283818219614","0.00804065247394614","0.625215343894056","8.38226546792006e-11"
"4095","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 5","-0.00101171950586964, 0.0140867762644435, 0.241795655737773, 0.000673961690254936, 0.198445805656906, 0.279189383786648, 0.00170425923690435","0.598378985312029, 2.68541150264283e-06, 0.000285201634488255, 0.156845482240204, 0.0207473749686293, 0.0130072993522531, 0.0395163404145592","0.00825700033490602","0.00552103733456062","0.663257343403853","5.70074134807765e-12"
"4096","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 6","-0.00125413457272298, 0.0166362764152197, 0.272573608181154, 0.000413682062913511, 0.160747715067552, 0.156663419303502, 0.0018308647367791","0.509693098449237, 9.8457197190564e-06, 0.000207836591265054, 0.0468892408059704, 0.0634166378652295, 0.207988672179946, 0.0470977812757659","0.00987779893263011","0.00846536588761873","0.670911420985438","3.19419635512385e-12"
"4097","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 7","-0.00246686206226734, 0.0161970074270819, 0.20139575921531, 0.000372774115534322, 0.198063613845848, 0.364009844432884, 0.00061837756311321","0.286610474260514, 8.42345640695126e-05, 0.0259716001608837, 0.124437775840231, 0.0277860958652601, 0.00518384854552069, 0.788885326590118","0.0109878992038383","0.0139004040515647","0.597087557711308","5.11433770261549e-10"
"4098","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 8","-0.00336340069665801, 0.0204900578249877, 0.226875638063813, 0.000111278540237026, 0.180434626949342, 0.273921563801594, 0.000850750692799976","0.161671488806652, 3.41599155891466e-06, 0.0107077008301873, 0.656237816070238, 0.0854041517466334, 0.0417906865572624, 0.0569766059721518","0.0109871779257078","0.0115680949953295","0.620138373619092","1.17396313718198e-10"
"4099","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 9","-0.000740185663633822, 0.0184413466511288, 0.259503371040116, 0.000249278671064416, 0.163724779418451, 0.243515604904966, 0.000886752350298679","0.787504238538205, 0.000117405436161589, 0.00758697364246408, 0.372512010895379, 0.118007092892801, 0.103858414341051, 0.0750850291957608","0.0128110215661994","0.0133606083645286","0.58951231034443","8.13524664046677e-10"
"4100","Q1 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 10","-0.001988415278364, 0.0186858798113669, 0.218739958900624, 0.000320737515376797, 0.276284576230808, 0.174341362646033, 0.00101857056933397","0.451283227807409, 4.32115375161143e-05, 0.0107074239683708, 0.239211860340761, 0.0219543550494591, 0.228097245755547, 0.0331060321040564","0.0122518591133836","0.0121366057670621","0.594585162512248","5.96792536178227e-10"
"4101","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 1","-8.11299027432643e-05, 0.0117732105541344, 0.140812238826254, 0.631436472053853, 0.00754866157725206, 0.0548378249803998, 0.00192439002403047","0.968904910353289, 0.00259681719858922, 0.0275952117974452, 1.25734267735354e-09, 0.0144377384635724, 0.039200749201423, 0.0706409719953915","0.011023391715742","0.00998778648588963","0.66428531496945","5.27829878455139e-12"
"4102","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 2","0.00361114157530138, 0.00886857692093628, 0.108491047977248, 0.482160159048935, 0.00367730451492839, 0.094174856504842, 0.00260227223839132","0.0713950096282011, 0.010142743221271, 0.080009855896394, 8.87412540885119e-07, 0.162625803573583, 0.0014436023693318, 0.00914811454471581","0.0102629809545858","0.00875690648682844","0.555672457544645","5.8167358777967e-09"
"4103","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 3","0.00274875999673279, 0.00322879298726564, -0.0795135265719722, 0.55711275152011, 0.0050351264859184, 0.159672224597722, 0.00192213198079287","0.14291020885878, 0.358775531517184, 0.136485400951572, 5.83232149924918e-09, 0.159859391269782, 6.40540152076848e-06, 7.56657663740901e-06","0.0100097093848724","0.00789500151160952","0.656737724150388","9.23725617088955e-12"
"4104","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 4","0.00386981418542994, 0.00796373354226639, 0.0503116430676711, 0.58259503213306, 0.00579709851351805, 0.118483284539868, -0.00270714907698425","0.0259315570241564, 0.0143588356233189, 0.371487585271872, 3.81206465306841e-09, 0.0275261062155281, 1.20989023180784e-05, 0.289488657858498","0.00950789479621637","0.00681285803284934","0.629268045149788","6.38369381778699e-11"
"4105","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 5","-0.00117092192359889, 0.0147337776274161, -0.0218148996009442, 0.704139248691947, 0.00636394900700835, 0.0943416585846389, 0.00182156870529472","0.540250978619317, 3.85150515069329e-05, 0.669466692796811, 6.97819431084293e-10, 0.00601114745734904, 0.00228161758009691, 0.0613445769956304","0.00970429750663109","0.00743787118555255","0.633330501437231","4.84306892161388e-11"
"4106","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 6","-0.000626996809492015, 0.00944758945831415, 0.0288123929171371, 0.688299059455395, 0.00214475210640394, 0.0731159433185797, 0.0011389171669427","0.731925275530575, 0.0153399779756714, 0.572429367092813, 1.88587317967865e-10, 0.561370349708969, 0.00174827571505984, 0.00632391734013018","0.0102854197246923","0.0201843691285337","0.70779610056642","1.58431306277375e-13"
"4107","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 7","0.00233941189044589, 0.0149774785214558, 0.0287821833003656, 0.568171803269651, 0.00753751746923437, 0.0136939353610244, 0.00125401868086326","0.181686610876088, 0.00015406406019557, 0.554157805103067, 1.19593986409657e-08, 0.0061703776510445, 0.578973653588046, 0.00227578581427123","0.00990623694573209","0.00846661041550327","0.65466574077131","1.07469967028428e-11"
"4108","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 8","0.000851825558527076, 0.0105306495078625, 0.0334163757048326, 0.618769395126866, 0.00287576157403364, 0.0849254605812776, 0.00147185494775413","0.6600721691518, 0.00260649037028444, 0.542029579662199, 1.79936781130046e-09, 0.403702620139228, 0.00155464530949769, 0.000269811156534517","0.0101596988034826","0.00851289960908259","0.677072222708366","1.98332481621041e-12"
"4109","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 9","0.00107961720541082, 0.00669632863599162, -0.106925846150724, 0.621525581934829, 0.0121015046503843, 0.104527836502625, 0.00114713758505129","0.560684878877727, 0.0567589342362039, 0.0449245710404847, 7.0202929650231e-10, 0.00582653888905785, 0.000663814771834827, 0.237768624836409","0.00978613747392304","0.0112354843731784","0.640091497594891","3.0363454430378e-11"
"4110","Q1 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND","7","cv 10","-0.000716014519727736, 0.0142448492994311, 0.106090843470388, 0.681386323870691, 0.00379906446335011, 0.0766897298450484, -0.00498970723625575","0.724692784541576, 9.50402731411411e-05, 0.0990728697191459, 2.5439786617659e-09, 0.279729168293326, 0.0120087896355369, 0.152196735542398","0.0105624204055524","0.00859779569752604","0.664669461195358","5.12827327445933e-12"
"4111","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 1","0.00315833911693878, 0.00544577176331167, -0.00927947705589605, 0.0511083513342881, 0.170019716234448, 0.607953495099611, -0.00518853429116928","0.12830536879759, 0.144319676881541, 0.0125786769649395, 0.00431446052367839, 0.0330658436253662, 2.88218375674174e-09, 0.0279669407401524","0.00970311788396475","0.00754692413940507","0.648894381661214","1.63025278847642e-11"
"4112","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 2","0.000358084053602829, 0.0164719669421222, -0.0110521573374564, 0.00431527326519192, 0.359411418528196, 0.527292539647586, 0.00095564371478905","0.884154248090267, 1.30150088434343e-05, 0.0121053292731285, 0.785380108847751, 0.000592585841105958, 2.40623000645858e-06, 0.0266837907821942","0.0101528440891591","0.0110681378766208","0.629914203232551","6.11063076619706e-11"
"4113","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 3","-0.00302949097931952, 0.0209678091241574, -0.00565683271126767, 0.0219753990228226, 0.245525463278557, 0.552299033032829, 0.000847264036667568","0.189977840276342, 4.12572208326201e-07, 0.100503678409624, 0.14710700091131, 0.00515295125741605, 2.44642725883275e-08, 0.0296083890849032","0.00971679571714598","0.0179296646601045","0.694755538623906","4.78275461003275e-13"
"4114","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 4","-0.000491238161174912, 0.0185522866958226, -0.00614053752502936, 0.0295150452750675, 0.254123027153862, 0.44320012509199, 0.00156917987198308","0.853911343047618, 6.09166465807056e-05, 0.22772869537602, 0.102281246616339, 0.0230299096379271, 7.66989416421985e-05, 0.175794767967553","0.0124187523905213","0.0122032189699764","0.512082867047254","5.84466427499882e-08"
"4115","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 5","0.00213461093899727, 0.0149852665511775, -0.0084514372510192, 0.00920969297582747, 0.161939662379128, 0.535078228868748, 0.00203117775228045","0.374172634683685, 0.000187182812534196, 0.0149347419771671, 0.562067046672644, 0.0575568448487653, 1.93536563739487e-07, 0.0377304181943935","0.0100698350066066","0.0078050392403064","0.596544792384142","5.28891481482045e-10"
"4116","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 6","0.00165541560420206, 0.0176540996856224, -0.0111533422078688, 0.0138790190284746, 0.29638707326767, 0.42343409833285, 0.00117305221975079","0.478958689940573, 1.29880989720634e-05, 0.00218482410086732, 0.363217866465335, 0.000786598034865871, 3.93364910729467e-06, 0.0020281801912674","0.00966158179012959","0.007793432388117","0.684565218653401","1.09661245047616e-12"
"4117","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 7","0.00268814563351249, 0.0119633684386705, -0.00991012658375071, 0.0271247053554956, 0.173840310091385, 0.498260361748479, 0.00158501945398812","0.205850571190212, 0.00041748796217784, 0.00411385399416722, 0.0901391648655535, 0.0210770682933209, 8.22914829118135e-08, 0.0726729313796874","0.00879515304732862","0.00813652393437125","0.677315845964986","1.94592038934893e-12"
"4118","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 8","0.00819137756050338, 0.00763674791258972, -0.0111477357244977, 0.0236051154772941, 0.11052641534877, 0.459468295091177, 0.00230152126570043","0.000106696988313769, 0.013732733166319, 0.00112215160295051, 0.135259893473309, 0.176757488980435, 1.76307819928848e-08, 0.0110160592204287","0.00870044575911394","0.00822335685593976","0.628717519234552","6.62552927778706e-11"
"4119","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 9","0.00406593634801028, 0.0129843646069547, -0.0109118263241071, 0.0671281101463157, 0.275470617125489, 0.420298879245024, 0.00218860712105121","0.126017358434601, 0.00233891317915389, 0.0116218012313572, 0.00100747751839958, 0.00919229854685491, 3.43378787350349e-05, 0.372195094470372","0.0114851564623931","0.0109580434079295","0.543317457315249","1.14611742856972e-08"
"4120","Q1 Q3 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND","7","cv 10","0.00326833873502445, 0.0129735438696608, -0.00918673213870962, 0.0433319470656548, 0.166113410045207, 0.472618629430465, 0.0010658982288027","0.162174260006365, 0.00145496164101182, 0.0353717846418617, 0.0294543134971293, 0.0900288051579235, 2.80157511798933e-05, 0.0162149133878347","0.0110096686354037","0.0108430075797295","0.601731275740808","3.83010343185291e-10"
"4121","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 1","0.00289544144536308, 0.0144737592091145, -0.00187492681812232, 0.115610555456694, 0.453582781168425, 0.00485839568552722, 0.00291281847417553","0.108944172129616, 6.89759259063856e-06, 0.902664352115333, 0.0302833173311011, 1.53327301310371e-06, 0.0409983621120981, 0.00384530842012822","0.00943551428012794","0.00797069785398339","0.630422380382214","5.90377414510263e-11"
"4122","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 2","0.0028565864072547, 0.0110356828010619, 0.0439897879054921, 0.103851460200214, 0.499372185062337, 0.0126536817818157, 0.00125643414458623","0.132970939773363, 0.00362246417005172, 0.0147484841535906, 0.0416621621739934, 2.46057049902805e-07, 0.0140021807352612, 0.00164323358766404","0.0103700419224615","0.00841285699239195","0.659310216856803","7.64428453575189e-12"
"4123","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 3","0.000109230643635946, 0.0129405878365782, 0.0197003264689397, 0.115623265883238, 0.548939674627609, 0.00753654344357465, 0.00107964903896633","0.958505137961725, 0.00219715665748149, 0.172654877484271, 0.0863454785487349, 5.73130257180557e-07, 0.0165189170658674, 0.0174465772861397","0.0111928630161367","0.010404602912732","0.593758440007518","6.2787424549559e-10"
"4124","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 4","0.00232805984472097, 0.013932598613849, 0.0385748112358857, 0.096390518698623, 0.592268664633395, 0.00760480263421359, -0.00222385500130153","0.241513115722771, 0.000988825600455129, 0.041084261316711, 0.114325743568231, 5.91963286117674e-08, 0.018340945578548, 0.413126482213654","0.011935743329242","0.0125921094570903","0.623159592316089","9.61277688071363e-11"
"4125","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 5","0.00352817128868986, 0.0137406219390868, 0.0155514374220316, 0.0817008384100344, 0.457715249286089, 0.0121933799572184, 0.00132982928652427","0.0381043836229592, 0.000178324363585084, 0.273331860664459, 0.104466643905385, 1.02919446066799e-07, 0.0267954385009087, 0.000650395483776262","0.00944564279803799","0.00795391817315194","0.651613936588424","1.3408242691176e-11"
"4126","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 6","0.00136482415674819, 0.0114084216656719, 0.0302116598900129, 0.0309041084412536, 0.477439729151068, 0.00882948126277924, -0.000850877316695789","0.462964082220027, 0.00194044956398876, 0.069287050536162, 0.537017678858455, 9.37732607306742e-08, 0.00150590755212031, 0.682271632249719","0.0105361561585732","0.00927268640723616","0.544135018476638","1.09649472664554e-08"
"4127","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 7","-0.00131210389374227, 0.0114360207216314, 0.0291384298703111, 0.0605817543421629, 0.617203364025901, 0.00784275040174665, 0.00133607289665653","0.4999027927871, 0.00175824807878567, 0.0844650304858649, 0.293043576759118, 1.50543354058493e-09, 0.00289134430222226, 0.169227700562619","0.0102483018753576","0.00989042654767929","0.647221298440153","1.83710213106453e-11"
"4128","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 8","0.00216890005011014, 0.015224731011156, 0.046910134175769, 0.0982078460179087, 0.485796874226798, 0.00580200122808046, 0.00172115203790565","0.373347815666678, 0.000144849277928749, 0.0138846789966783, 0.150102418851379, 1.35195460498094e-06, 0.0454895354688199, 0.132245803395758","0.0120126163922106","0.012979647534475","0.530810234359632","2.23211360718287e-08"
"4129","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 9","0.0019542206203965, 0.00902872759310314, 0.0120856487964215, 0.0514302256242267, 0.547343489564354, 0.00964976279312442, 0.00116934424431613","0.257422580219497, 0.00880814264112675, 0.443915042542127, 0.291201668801124, 1.81515166836165e-08, 0.000541049361441434, 0.00294935212788527","0.00934599672217078","0.0110763530638402","0.646837468044723","1.88798501743058e-11"
"4130","Q1 xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS xYield_USSLIND","7","cv 10","-0.000704400763026056, 0.0128901987299291, 0.0303979811499658, 0.106414288665613, 0.620364401639797, 0.01185282534966, 0.00103282679110054","0.699784059779543, 0.00164232376511546, 0.0652775665343754, 0.0559706112661485, 4.31594448318443e-07, 0.0245918358978761, 0.00897911772968025","0.0103799875883172","0.00828698582008772","0.683388929897873","1.20467640860036e-12"
"4131","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 1","-0.00574750409740626, 0.0227121134115059, 0.28817372056165, 0.0326157166252951, 0.351359554892146, 0.23752741477548, 0.00718365858643466","0.00249708504115856, 9.36804251008803e-09, 9.30431668494959e-05, 0.017111190712423, 3.98164725468808e-05, 0.0121128764394658, 0.0019827953275048","0.00861577755069403","0.0061704949006664","0.777554783471736","1.53835448766886e-16"
"4132","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 2","-0.00068247095612492, 0.0155028507613979, 0.100374417381927, 0.0197215352771182, 0.158053374775348, 0.348372270402548, 0.00801624196885185","0.76849490964222, 0.000447232308319961, 0.156650261200108, 0.221074825635777, 0.128222143526048, 0.00261353187463695, 0.0014467289663261","0.0108605411563626","0.0100263391629587","0.540793986084649","1.31318563952174e-08"
"4133","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 3","-0.00441294553105773, 0.0173040352158491, 0.233183935108201, -0.00687097479661659, 0.276541507646814, 0.348325978631799, 0.00826135461725553","0.0373073267205429, 7.72965720371721e-06, 0.000440976561340001, 0.67248273404342, 0.00125599920782842, 0.00206693863745847, 0.000393760036632968","0.00976433210402925","0.00808182244022828","0.720436003854969","5.16528668841422e-14"
"4134","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 4","-0.0039943696216366, 0.0160243437532133, 0.252644779035881, 0.0459558347846904, 0.16847687050162, 0.459831441791822, 0.00239570749060221","0.0704576773837347, 2.5796236435994e-05, 0.00146220382174477, 0.00626849291719659, 0.0872926954619428, 0.00193037827436853, 0.493630419416712","0.0104670626016686","0.00883628245617993","0.732856548497579","1.62976378221969e-14"
"4135","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 5","0.00112768887065629, 0.00900951432841626, 0.214130217163373, 0.0682261268467382, 0.106254951733357, 0.330057949341254, 0.00228881491058848","0.575178091075184, 0.00591055982583565, 0.00141545703828866, 0.000247243961037976, 0.15656213472662, 0.000964086413975566, 0.586089755472863","0.00921452927947047","0.0072052037654314","0.609232063864799","2.38255153893853e-10"
"4136","Q1 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_TB3MS","7","cv 6","-0.000532312342625596, 0.0170482324218061, 0.358947844178926, 0.0585339616204954, 0.192231217036821, 0.100201785937999, -0.00339523844421142","0.811284425936235, 1.25047095334842e-05, 0.00148836863991391, 0.000584512374686357, 0.0360762138189573, 0.422468339401398, 0.545058429803078","0.00994925595387472","0.00867495786481715","0.572699902482644","2.20748627877572e-09"
