,mindex,n,predictors,rsquare,adjr,adjrRound,predrsq,cp,cpd,aic,sbic,sbc,msep,fpe,apc,hsp
13187,5957,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_POPTHM xYield_UMCSENT xYield_USSLIND,0.565186596,0.532978196,0.53,0.116792283,240.9644633,235,-502.0138868,-762.8740548,-482.1951923,0.000192024,0.000190669,0.509966338,2.21E-06
14469,5958,6,Q3 Q4 xYield_MSPNHSUS xYield_MVLOAS xYield_TB3MS xYield_USSLIND,0.564576802,0.532323232,0.53,0.448919618,241.4061779,235,-501.8905597,-762.7573338,-482.0718652,0.000192293,0.000190937,0.510681528,2.21E-06
12958,12769,8,Q1 Q3 Q4 xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_MVLOAS xYield_TB3MS xYield_UMCSENT,0.56776567,0.523995105,0.52,0.424791744,243.0962675,235,-498.5374085,-762.2451823,-473.7640404,0.000200736,0.000198428,0.530718101,2.31E-06
13263,14880,9,Q1 Q3 xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_TB3MS xYield_UMCSENT xYield_USSLIND,0.569155242,0.519442385,0.52,0.321100388,244.0897073,235,-496.8207718,-761.945683,-469.5700668,0.000205288,0.000202391,0.541317773,2.36E-06
13725,14881,9,Q1 Q3 Q4 xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_MVLOAS xYield_POPTHM xYield_TB3MS xYield_UMCSENT,0.568753399,0.518994176,0.52,0.418410279,244.3807889,235,-496.7387337,-761.8696546,-469.4880288,0.000205479,0.00020258,0.541822652,2.36E-06
13220,884,4,Q4 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10,0.561559379,0.540429711,0.54,0.47870393,239.5918993,236,-505.2828351,-763.2903772,-490.4188143,0.000184351,0.000183677,0.491264792,2.12E-06
13542,885,4,Q3 xYield_MVLOAS xYield_NYXRSA xYield_POPTHM,0.561437556,0.540302017,0.54,0.496557127,239.6801439,236,-505.2583873,-763.2669216,-490.3943664,0.000184403,0.000183728,0.491401292,2.12E-06
14439,886,4,xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_TB3MS,0.561356454,0.540217006,0.54,0.469654542,239.7388917,236,-505.2421152,-763.2513098,-490.3780943,0.000184437,0.000183762,0.491492166,2.12E-06
14037,887,4,Q4 xYield_MVLOAS xYield_NYXRSA xYield_UMCSENT,0.561004294,0.539847874,0.54,0.496200119,239.9939848,236,-505.1714937,-763.1835527,-490.3074728,0.000184585,0.000183909,0.491886755,2.12E-06
14126,2800,5,xYield_CASTHPI xYield_MSPNHSUS xYield_POPTHM xYield_SDXRSA xYield_TB3MS,0.562993527,0.536346791,0.54,0.483811984,240.5530504,236,-503.5711566,-763.0109886,-486.2297988,0.000188285,0.000187301,0.50095864,2.16E-06
13257,2801,5,Q4 xYield_CASTHPI xYield_MVLOAS xYield_UMCSENT xYield_USSLIND,0.562899741,0.536247286,0.54,0.156121685,240.6209856,236,-503.552273,-762.9929931,-486.2109153,0.000188326,0.000187342,0.50106615,2.17E-06
13892,2802,5,xYield_GS10 xYield_POPTHM xYield_SDXRSA xYield_TB3MS xYield_UMCSENT,0.562776528,0.53611656,0.54,0.468220401,240.7102371,236,-503.5274704,-762.9693566,-486.1861127,0.000188379,0.000187394,0.501207395,2.17E-06
13448,2803,5,xYield_CASTHPI xYield_MSPNHSUS xYield_SDXRSA xYield_TB3MS xYield_USSLIND,0.562718995,0.536055519,0.54,0.369346397,240.7519122,236,-503.5158914,-762.9583219,-486.1745337,0.000188404,0.000187419,0.501273347,2.17E-06
14417,2804,5,Q4 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_SDXRSA xYield_USSLIND,0.562537139,0.535862574,0.54,0.281507314,240.8836429,236,-503.4793016,-762.9234517,-486.1379439,0.000188482,0.000187497,0.501481817,2.17E-06
13781,2805,5,xYield_CPALTT01USQ657N xYield_GS10 xYield_SDXRSA xYield_UMCSENT xYield_USSLIND,0.562338307,0.535651619,0.54,0.106965473,241.0276698,236,-503.4393138,-762.8853423,-486.0979561,0.000188568,0.000187582,0.501709745,2.17E-06
13374,2806,5,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_SDXRSA,0.562330403,0.535643232,0.54,0.409733686,241.0333956,236,-503.4377245,-762.8838277,-486.0963668,0.000188571,0.000187586,0.501718807,2.17E-06
13856,2807,5,Q4 xYield_CPALTT01USQ657N xYield_GS10 xYield_NYXRSA xYield_POPTHM,0.562242536,0.535550008,0.54,0.474243149,241.0970429,236,-503.4200594,-762.8669922,-486.0787017,0.000188609,0.000187623,0.501819531,2.17E-06
13563,2808,5,xYield_MSPNHSUS xYield_POPTHM xYield_SDXRSA xYield_TB3MS xYield_UMCSENT,0.562209685,0.535515153,0.54,0.48879184,241.1208396,236,-503.4134557,-762.8606985,-486.072098,0.000188623,0.000187637,0.501857191,2.17E-06
14300,2809,5,xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_POPTHM,0.562093383,0.53539176,0.54,0.469147255,241.205085,236,-503.390081,-762.8384212,-486.0487233,0.000188673,0.000187687,0.501990512,2.17E-06
14034,2810,5,xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_TB3MS xYield_USSLIND,0.562056479,0.535352606,0.54,0.439368078,241.2318167,236,-503.3826653,-762.8313536,-486.0413076,0.000188689,0.000187703,0.502032817,2.17E-06
13179,2811,5,Q4 xYield_CPALTT01USQ657N xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.561756925,0.535034786,0.54,0.262627165,241.4488041,236,-503.3224936,-762.7740054,-485.9811359,0.000188818,0.000187831,0.502376208,2.17E-06
13891,5959,6,xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.564396281,0.532129339,0.53,0.310284511,241.5369417,236,-501.8540835,-762.7228098,-482.035389,0.000192373,0.000191016,0.510893251,2.21E-06
13104,5960,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_MVLOAS xYield_SDXRSA xYield_USSLIND,0.564381002,0.532112928,0.53,0.351531047,241.5480092,236,-501.8509969,-762.7198884,-482.0323024,0.00019238,0.000191022,0.510911171,2.21E-06
13377,5961,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_MVLOAS xYield_POPTHM xYield_UMCSENT,0.564332441,0.53206077,0.53,0.386501461,241.5831851,236,-501.8411876,-762.710604,-482.0224931,0.000192401,0.000191044,0.510968125,2.21E-06
13486,5962,6,Q4 xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_POPTHM xYield_USSLIND,0.564097368,0.531808284,0.53,0.303411351,241.7534645,236,-501.7937182,-762.6656737,-481.9750237,0.000192505,0.000191147,0.511243828,2.21E-06
13746,5963,6,Q4 xYield_CASTHPI xYield_MVLOAS xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.564043721,0.531750664,0.53,0.340432014,241.7923242,236,-501.7828888,-762.6554233,-481.9641942,0.000192529,0.00019117,0.511306747,2.21E-06
13777,5964,6,xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_POPTHM xYield_SDXRSA xYield_UMCSENT xYield_USSLIND,0.563938712,0.531637876,0.53,0.115068556,241.8683895,236,-501.7616946,-762.6353623,-481.9430001,0.000192575,0.000191216,0.511429906,2.21E-06
14029,5965,6,Q4 xYield_CPALTT01USQ657N xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_POPTHM,0.5638102,0.531499844,0.53,0.468257259,241.9614795,236,-501.7357638,-762.6108175,-481.9170693,0.000192632,0.000191273,0.51158063,2.21E-06
13539,5966,6,xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_MVLOAS xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.563694047,0.531375087,0.53,0.380561328,242.0456169,236,-501.7123335,-762.5886392,-481.8936389,0.000192683,0.000191324,0.511716859,2.22E-06
14445,5967,6,xYield_CASTHPI xYield_GS10 xYield_POPTHM xYield_SDXRSA xYield_UMCSENT xYield_USSLIND,0.563598081,0.531272013,0.53,0.156875995,242.1151309,236,-501.69298,-762.5703197,-481.8742855,0.000192725,0.000191366,0.511829411,2.22E-06
13195,5968,6,xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND,0.563556983,0.531227871,0.53,0.395318036,242.1449014,236,-501.6846929,-762.5624753,-481.8659984,0.000192744,0.000191384,0.511877613,2.22E-06
13431,5969,6,xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_SDXRSA xYield_USSLIND,0.56307638,0.530711667,0.53,0.440767665,242.4930346,236,-501.5878422,-762.470795,-481.7691477,0.000192956,0.000191595,0.512441283,2.22E-06
13838,9586,7,Q1 Q3 Q4 xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_MVLOAS xYield_TB3MS,0.56575496,0.527758519,0.53,0.448676698,242.5527594,236,-500.1289907,-762.4234607,-477.8329594,0.000196628,0.00019483,0.521094048,2.26E-06
13395,9587,7,Q1 Q3 Q4 xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_USSLIND,0.564985063,0.526921256,0.53,0.478692051,243.1104473,236,-499.9731089,-762.2769278,-477.6770775,0.000196977,0.000195175,0.522017924,2.26E-06
14228,12770,8,Q1 Q3 Q4 xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_MVLOAS xYield_POPTHM xYield_TB3MS,0.566755908,0.522883089,0.52,0.442700661,243.8277058,236,-498.3320675,-762.0535173,-473.5586994,0.000201205,0.000198892,0.531957936,2.31E-06
14433,888,4,xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_NYXRSA xYield_TB3MS,0.5601998,0.539004609,0.54,0.324809565,240.576734,237,-505.0103743,-763.0289604,-490.1463534,0.000184923,0.000184246,0.492788176,2.13E-06
13505,889,4,Q4 xYield_GS10 xYield_NYXRSA xYield_USSLIND,0.560031659,0.538828365,0.54,0.356789257,240.6985299,237,-504.9767372,-762.9966846,-490.1127163,0.000184994,0.000184317,0.492976575,2.13E-06
14484,890,4,xYield_CASTHPI xYield_MVLOAS xYield_SDXRSA xYield_TB3MS,0.560013019,0.538808827,0.54,0.492679528,240.7120316,237,-504.9730092,-762.9931074,-490.1089883,0.000185002,0.000184325,0.49299746,2.13E-06
14512,891,4,xYield_MVLOAS xYield_POPTHM xYield_SDXRSA xYield_TB3MS,0.560006788,0.538802296,0.54,0.503802375,240.7165454,237,-504.9717629,-762.9919116,-490.107742,0.000185004,0.000184327,0.493004443,2.13E-06
13445,892,4,xYield_GS10 xYield_SDXRSA xYield_TB3MS xYield_UMCSENT,0.559987515,0.538782094,0.54,0.476326387,240.7305061,237,-504.9679083,-762.988213,-490.1038874,0.000185012,0.000184335,0.493026038,2.13E-06
12997,893,4,Q3 xYield_MSPNHSUS xYield_NYXRSA xYield_POPTHM,0.559812926,0.538599091,0.54,0.489952194,240.8569728,237,-504.9329983,-762.9547152,-490.0689775,0.000185086,0.000184409,0.493221662,2.13E-06
13373,894,4,xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_TB3MS,0.559723679,0.538505543,0.54,0.464249057,240.9216204,237,-504.9151583,-762.9375966,-490.0511375,0.000185123,0.000184446,0.493321661,2.13E-06
13258,895,4,Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS,0.559714991,0.538496436,0.54,0.505245234,240.9279134,237,-504.9134219,-762.9359304,-490.049401,0.000185127,0.00018445,0.493331396,2.13E-06
14438,896,4,xYield_CPALTT01USQ657N xYield_GS10 xYield_NYXRSA xYield_SDXRSA,0.55958324,0.538358336,0.54,0.444727585,241.0233494,237,-504.8870927,-762.9106658,-490.0230718,0.000185182,0.000184505,0.49347902,2.13E-06
13323,897,4,xYield_MVLOAS xYield_NYXRSA xYield_UMCSENT xYield_USSLIND,0.559433907,0.538201806,0.54,0.221452016,241.1315214,237,-504.8572594,-762.8820383,-489.9932386,0.000185245,0.000184567,0.493646345,2.13E-06
13873,2812,5,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_MVLOAS xYield_NYXRSA,0.56138201,0.534637011,0.53,0.460273006,241.7203798,237,-503.2472423,-762.7022827,-485.9058846,0.00018898,0.000187992,0.502805988,2.17E-06
13855,2813,5,xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND,0.561133789,0.534373655,0.53,0.344893563,241.9001827,237,-503.1974558,-762.6548292,-485.8560981,0.000189087,0.000188098,0.503090534,2.17E-06
13745,2814,5,xYield_CPALTT01USQ657N xYield_NYXRSA xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.560858957,0.534082065,0.53,0.30635616,242.0992619,237,-503.1423647,-762.6023181,-485.801007,0.000189205,0.000188216,0.503405585,2.18E-06
13853,2815,5,xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND,0.560812134,0.534032386,0.53,0.412891244,242.1331793,237,-503.1329822,-762.5933749,-485.7916244,0.000189225,0.000188236,0.503459261,2.18E-06
13722,2816,5,Q4 xYield_MVLOAS xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.560639366,0.533849084,0.53,0.356148741,242.2583266,237,-503.0983715,-762.5603843,-485.7570138,0.0001893,0.00018831,0.503657312,2.18E-06
13434,2817,5,xYield_CPALTT01USQ657N xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_UMCSENT,0.560403478,0.533598813,0.53,0.38292094,242.4291958,237,-503.051138,-762.5153607,-485.7097803,0.000189401,0.000188411,0.50392772,2.18E-06
13483,5970,6,xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_POPTHM xYield_USSLIND,0.562931683,0.530556252,0.53,0.388940965,242.5978479,237,-501.558704,-762.4432114,-481.7400095,0.00019302,0.000191658,0.512610989,2.22E-06
13560,5971,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_POPTHM xYield_SDXRSA xYield_UMCSENT,0.562800453,0.530415301,0.53,0.38434979,242.6929069,237,-501.5322858,-762.4182022,-481.7135913,0.000193078,0.000191716,0.512764901,2.22E-06
14098,5972,6,xYield_CASTHPI xYield_MSPNHSUS xYield_MVLOAS xYield_SDXRSA xYield_UMCSENT xYield_USSLIND,0.562752994,0.530364327,0.53,0.373565395,242.7272846,237,-501.5227337,-762.4091595,-481.7040392,0.000193099,0.000191736,0.512820563,2.22E-06
13280,5973,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_POPTHM xYield_TB3MS xYield_USSLIND,0.562415994,0.530002364,0.53,0.162570507,242.971396,237,-501.4549356,-762.3449752,-481.636241,0.000193247,0.000191884,0.513215809,2.22E-06
13499,5974,6,xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_POPTHM xYield_SDXRSA xYield_UMCSENT,0.562290344,0.529867407,0.53,0.358215063,243.0624125,237,-501.4296705,-762.3210562,-481.610976,0.000193303,0.000191939,0.513363176,2.22E-06
13556,5975,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_NYXRSA xYield_SDXRSA xYield_USSLIND,0.562229625,0.529802189,0.53,0.334776483,243.1063959,237,-501.4174639,-762.3094997,-481.5987693,0.00019333,0.000191966,0.513434391,2.22E-06
14124,5976,6,xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.562197744,0.529767947,0.53,0.381879854,243.1294892,237,-501.4110555,-762.3034327,-481.592361,0.000193344,0.00019198,0.513471782,2.22E-06
13291,5977,6,Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_POPTHM xYield_USSLIND,0.561985066,0.529539516,0.53,0.397155197,243.2835458,237,-501.3683168,-762.2629697,-481.5496223,0.000193438,0.000192073,0.513721219,2.22E-06
13267,5978,6,Q4 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MVLOAS xYield_POPTHM xYield_SDXRSA,0.561978297,0.529532245,0.53,0.455002833,243.2884492,237,-501.3669569,-762.2616822,-481.5482623,0.000193441,0.000192076,0.513729158,2.22E-06
13336,5979,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_SDXRSA,0.561923702,0.529473606,0.53,0.376971641,243.3279962,237,-501.3559892,-762.2512983,-481.5372947,0.000193465,0.0001921,0.513793189,2.22E-06
13852,5980,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_POPTHM xYield_SDXRSA xYield_UMCSENT xYield_USSLIND,0.561890366,0.5294378,0.53,0.016069873,243.3521437,237,-501.3492929,-762.2449585,-481.5305984,0.00019348,0.000192115,0.513832287,2.22E-06
12959,9588,7,Q1 Q3 Q4 xYield_MSPNHSUS xYield_MVLOAS xYield_UMCSENT xYield_USSLIND,0.564152778,0.526016146,0.53,0.446144703,243.7133274,237,-499.8049051,-762.1187945,-477.5088738,0.000197353,0.000195548,0.523016667,2.27E-06
13535,12771,8,Q3 Q4 xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_UMCSENT xYield_USSLIND,0.565661828,0.521678215,0.52,0.386102133,244.6202213,237,-498.1101195,-761.8463174,-473.3367513,0.000201713,0.000199394,0.5333013,2.32E-06
13568,14882,9,Q1 Q3 xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_POPTHM xYield_TB3MS xYield_USSLIND,0.565880251,0.515789511,0.52,0.383899905,246.4620027,237,-496.1543847,-761.327958,-468.9036797,0.000206848,0.000203929,0.545432505,2.38E-06
13888,15912,10,Q1 Q4 xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_POPTHM xYield_TB3MS xYield_UMCSENT xYield_USSLIND,0.56816987,0.512088035,0.51,0.22770687,246.8034783,237,-494.6197395,-761.1967142,-464.8916977,0.000211172,0.000207585,0.555210167,2.43E-06
13229,170,3,xYield_NYXRSA xYield_UMCSENT xYield_USSLIND,0.556306225,0.540460018,0.54,0.200354425,241.397111,238,-506.2347339,-762.8321987,-493.8480498,0.000182118,0.00018169,0.485950325,2.09E-06
13719,898,4,xYield_SDXRSA xYield_TB3MS xYield_UMCSENT xYield_USSLIND,0.558823545,0.53756203,0.54,0.191003236,241.5736471,238,-504.7354284,-762.7651277,-489.8714075,0.000185502,0.000184823,0.494330244,2.13E-06
14016,899,4,Q4 xYield_MVLOAS xYield_SDXRSA xYield_UMCSENT,0.558646238,0.537376177,0.54,0.49731009,241.7020828,238,-504.7000685,-762.7311947,-489.8360476,0.000185576,0.000184897,0.494528914,2.13E-06
14426,900,4,xYield_CPALTT01USQ657N xYield_GS10 xYield_NYXRSA xYield_UMCSENT,0.558063821,0.536765692,0.54,0.383091552,242.1239663,238,-504.584019,-762.6198246,-489.7199981,0.000185821,0.000185141,0.495181502,2.14E-06
13207,901,4,xYield_MVLOAS xYield_NYXRSA xYield_POPTHM xYield_UMCSENT,0.558032848,0.536733227,0.54,0.48120427,242.1464018,238,-504.5778518,-762.613906,-489.713831,0.000185834,0.000185154,0.495216206,2.14E-06
13221,902,4,xYield_GS10 xYield_MSPNHSUS xYield_NYXRSA xYield_UMCSENT,0.557710828,0.536395687,0.54,0.475989059,242.3796628,238,-504.5137578,-762.5523937,-489.6497369,0.00018597,0.000185289,0.495577024,2.14E-06
13917,903,4,xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_TB3MS,0.557584685,0.536263465,0.54,0.372787092,242.4710369,238,-504.4886632,-762.5283096,-489.6246424,0.000186023,0.000185342,0.495718365,2.14E-06
14442,2818,5,Q3 xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_POPTHM,0.56013909,0.533318302,0.53,0.447390738,242.6207104,238,-502.9982276,-762.4649244,-485.6568699,0.000189515,0.000188525,0.5042308,2.18E-06
13329,2819,5,xYield_CPALTT01USQ657N xYield_MVLOAS xYield_SDXRSA xYield_UMCSENT xYield_USSLIND,0.560082133,0.533257873,0.53,0.168795697,242.6619675,238,-502.9868335,-762.454063,-485.6454758,0.00018954,0.000188549,0.504296091,2.18E-06
13194,2820,5,Q4 xYield_GS10 xYield_MVLOAS xYield_NYXRSA xYield_USSLIND,0.560059692,0.533234063,0.53,0.344146138,242.6782237,238,-502.9823444,-762.4497837,-485.6409867,0.000189549,0.000188559,0.504321817,2.18E-06
14504,2821,5,xYield_CASTHPI xYield_GS10 xYield_NYXRSA xYield_SDXRSA xYield_USSLIND,0.560038234,0.533211297,0.53,0.383311222,242.6937672,238,-502.9780523,-762.4456923,-485.6366946,0.000189559,0.000188568,0.504346415,2.18E-06
13976,2822,5,xYield_CASTHPI xYield_MSPNHSUS xYield_MVLOAS xYield_TB3MS xYield_UMCSENT,0.559829659,0.532990004,0.53,0.484073982,242.8448516,238,-502.9363437,-762.4059326,-485.594986,0.000189648,0.000188657,0.504585513,2.18E-06
13885,2823,5,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_NYXRSA xYield_POPTHM,0.559765798,0.532922249,0.53,0.412445204,242.8911108,238,-502.9235773,-762.3937626,-485.5822196,0.000189676,0.000188685,0.50465872,2.18E-06
14075,2824,5,xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_UMCSENT,0.559754602,0.53291037,0.53,0.470719729,242.8992205,238,-502.9213394,-762.3916292,-485.5799817,0.000189681,0.00018869,0.504671554,2.18E-06
14476,2825,5,xYield_CPALTT01USQ657N xYield_GS10 xYield_NYXRSA xYield_POPTHM xYield_USSLIND,0.559395554,0.532529429,0.53,0.302607789,243.159303,238,-502.849599,-762.3232387,-485.5082413,0.000189835,0.000188843,0.505083146,2.18E-06
13479,2826,5,xYield_CASTHPI xYield_MSPNHSUS xYield_MVLOAS xYield_NYXRSA xYield_POPTHM,0.559381017,0.532514006,0.53,0.486320562,243.1698332,238,-502.8466957,-762.3204708,-485.5053379,0.000189842,0.00018885,0.50509981,2.18E-06
13216,2827,5,Q3 xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_USSLIND,0.559149602,0.53226848,0.53,0.463514111,243.3374625,238,-502.8004898,-762.2764211,-485.4591321,0.000189941,0.000188949,0.50536509,2.18E-06
13817,2828,5,xYield_CASTHPI xYield_MSPNHSUS xYield_NYXRSA xYield_POPTHM xYield_USSLIND,0.558992535,0.532101836,0.53,0.451152797,243.4512365,238,-502.7691427,-762.2465361,-485.427785,0.000190009,0.000189016,0.505545143,2.18E-06
13222,2829,5,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS,0.558943277,0.532049575,0.53,0.443015849,243.4869172,238,-502.7593142,-762.237166,-485.4179565,0.00019003,0.000189037,0.505601609,2.18E-06
13774,5981,6,xYield_CPALTT01USQ657N xYield_GS10 xYield_MVLOAS xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.561512557,0.529032006,0.53,0.334281435,243.6258158,238,-501.2734379,-762.1731391,-481.4547434,0.000193646,0.00019228,0.514275396,2.23E-06
13034,5982,6,xYield_CASTHPI xYield_MSPNHSUS xYield_MVLOAS xYield_POPTHM xYield_TB3MS xYield_USSLIND,0.561329107,0.528834967,0.53,0.426094041,243.7587011,238,-501.236629,-762.1382874,-481.4179345,0.000193727,0.000192361,0.514490554,2.23E-06
13210,5983,6,xYield_CPALTT01USQ657N xYield_GS10 xYield_MVLOAS xYield_POPTHM xYield_SDXRSA xYield_UMCSENT,0.561298188,0.528801757,0.53,0.400969815,243.7810979,238,-501.2304266,-762.1324147,-481.4117321,0.000193741,0.000192374,0.514526817,2.23E-06
13502,5984,6,Q4 xYield_CPALTT01USQ657N xYield_MVLOAS xYield_NYXRSA xYield_POPTHM xYield_USSLIND,0.561213984,0.528711317,0.53,0.307255452,243.842092,238,-501.2135377,-762.1164235,-481.3948432,0.000193778,0.000192411,0.514625574,2.23E-06
14123,5985,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_MSPNHSUS xYield_POPTHM xYield_SDXRSA xYield_UMCSENT,0.561141759,0.528633741,0.53,0.337283132,243.8944098,238,-501.1990539,-762.1027094,-481.3803593,0.00019381,0.000192443,0.514710283,2.23E-06
14003,5986,6,xYield_CASTHPI xYield_GS10 xYield_MSPNHSUS xYield_POPTHM xYield_UMCSENT xYield_USSLIND,0.561123962,0.528614626,0.53,0.242430217,243.9073014,238,-501.1954853,-762.0993304,-481.3767908,0.000193818,0.000192451,0.514731156,2.23E-06
13767,5987,6,xYield_CASTHPI xYield_CPALTT01USQ657N xYield_NYXRSA xYield_POPTHM xYield_SDXRSA xYield_USSLIND,0.560923236,0.528399032,0.53,0.291017874,244.0527003,238,-501.1552466,-762.0612294,-481.336552,0.000193907,0.000192539,0.514966575,2.23E-06
13889,5988,6,xYield_CASTHPI xYield_GS10 xYield_MVLOAS xYield_POPTHM xYield_UMCSENT xYield_USSLIND,0.560585746,0.528036542,0.53,0.20333792,244.2971675,238,-501.0876325,-761.9972053,-481.2689379,0.000194056,0.000192687,0.515362397,2.23E-06
13292,5989,6,Q3 Q4 xYield_CPALTT01USQ657N xYield_MVLOAS xYield_TB3MS xYield_USSLIND,0.56032097,0.527752153,0.53,0.356889876,244.4889621,238,-501.0346227,-761.9470084,-481.2159282,0.000194173,0.000192803,0.515672936,2.23E-06
13166,9589,7,Q1 Q3 Q4 xYield_GS10 xYield_MVLOAS xYield_TB3MS xYield_USSLIND,0.562302681,0.524004166,0.52,0.383277126,245.0534761,238,-499.4321508,-761.768293,-477.1361195,0.000198191,0.000196379,0.525236783,2.28E-06
14121,9590,7,Q3 Q4 xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_TB3MS,0.562151027,0.523839242,0.52,0.468600698,245.1633292,238,-499.4016658,-761.7396239,-477.1056344,0.00019826,0.000196447,0.525418767,2.28E-06
14072,9591,7,Q3 Q4 xYield_CPALTT01USQ657N xYield_MVLOAS xYield_POPTHM xYield_TB3MS xYield_USSLIND,0.561916585,0.523584286,0.52,0.341483138,245.3331517,238,-499.3545595,-761.6953225,-477.0585282,0.000198366,0.000196552,0.525700098,2.28E-06
13802,12772,8,Q3 Q4 xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_POPTHM xYield_TB3MS,0.564054094,0.519907673,0.52,0.462183329,245.7848104,238,-497.7849826,-761.5427221,-473.0116145,0.00020246,0.000200132,0.535275353,2.33E-06
13849,12773,8,Q3 Q4 xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_TB3MS xYield_UMCSENT,0.563916295,0.51975592,0.52,0.443198737,245.8846274,238,-497.7571709,-761.5167495,-472.9838028,0.000202524,0.000200195,0.535444549,2.33E-06
12962,12774,8,Q1 Q3 xYield_CPALTT01USQ657N xYield_GS10 xYield_MSPNHSUS xYield_MVLOAS xYield_TB3MS xYield_USSLIND,0.563126834,0.518886514,0.52,0.395431341,246.4564868,238,-497.5980048,-761.3680981,-472.8246367,0.00020289,0.000200558,0.536413887,2.33E-06
